provinceofresidence,districtofresidence,epiyear,semaine_epi,case_count,epidemic,Igm+
CENTRE,MBANDJOCK,2023,11,1,True,0
CENTRE,MBANDJOCK,2023,12,3,True,0
CENTRE,MBANDJOCK,2023,13,2,True,0
CENTRE,MBANDJOCK,2023,14,1,True,0
CENTRE,MBANDJOCK,2023,15,2,True,0
CENTRE,MBANDJOCK,2023,16,2,True,0
CENTRE,MBANDJOCK,2023,17,1,True,1
CENTRE,MBANDJOCK,2023,19,2,True,0
CENTRE,MBANDJOCK,2023,24,1,True,0
CENTRE,MBANDJOCK,2024,6,1,True,0
CENTRE,MBANDJOCK,2024,7,2,True,0
CENTRE,MBANDJOCK,2024,9,1,True,0
CENTRE,MBANDJOCK,2024,10,1,True,0
CENTRE,MBANDJOCK,2024,11,2,True,0
CENTRE,MBANDJOCK,2024,13,1,True,0
CENTRE,MBANDJOCK,2024,16,2,True,0
CENTRE,MBANDJOCK,2024,21,1,True,0
CENTRE,MBANDJOCK,2024,51,1,True,0
CENTRE,MBANDJOCK,2025,3,1,True,0
CENTRE,MBANKOMO,2011,48,2,True,1
CENTRE,MBANKOMO,2011,51,1,True,0
CENTRE,MBANKOMO,2012,3,1,True,0
CENTRE,MBANKOMO,2012,6,2,True,0
CENTRE,MBANKOMO,2012,7,1,True,0
CENTRE,MBANKOMO,2012,11,1,True,0
CENTRE,MBANKOMO,2012,14,2,True,0
CENTRE,MBANKOMO,2013,13,1,True,0
CENTRE,MBANKOMO,2013,15,1,True,0
CENTRE,MBANKOMO,2013,19,1,True,0
CENTRE,MBANKOMO,2013,23,1,True,0
CENTRE,MBANKOMO,2013,28,1,True,0
CENTRE,MBANKOMO,2013,29,1,True,0
CENTRE,MBANKOMO,2013,33,1,True,0
CENTRE,MBANKOMO,2013,43,1,True,0
CENTRE,MBANKOMO,2014,1,1,True,0
CENTRE,MBANKOMO,2014,2,1,True,0
CENTRE,MBANKOMO,2014,3,2,True,0
CENTRE,MBANKOMO,2014,6,1,True,0
CENTRE,MBANKOMO,2014,17,1,True,0
CENTRE,MBANKOMO,2014,18,1,True,0
CENTRE,MBANKOMO,2014,23,1,True,0
CENTRE,MBANKOMO,2014,38,1,True,0
CENTRE,MBANKOMO,2014,43,1,True,0
CENTRE,MBANKOMO,2014,44,1,True,1
CENTRE,MBANKOMO,2015,1,1,True,0
CENTRE,MBANKOMO,2015,5,2,True,0
CENTRE,MBANKOMO,2015,6,1,True,0
CENTRE,MBANKOMO,2015,8,3,True,0
CENTRE,MBANKOMO,2015,13,1,True,0
CENTRE,MBANKOMO,2015,15,1,True,0
CENTRE,MBANKOMO,2015,18,1,True,0
CENTRE,MBANKOMO,2015,21,3,True,0
CENTRE,MBANKOMO,2015,22,2,True,0
CENTRE,MBANKOMO,2015,23,3,True,0
CENTRE,MBANKOMO,2016,14,1,True,0
CENTRE,MBANKOMO,2016,37,1,True,0
CENTRE,MBANKOMO,2016,39,1,True,0
CENTRE,MBANKOMO,2017,15,1,True,0
CENTRE,MBANKOMO,2017,23,1,True,0
CENTRE,MBANKOMO,2017,42,2,True,0
CENTRE,MBANKOMO,2018,27,1,True,0
CENTRE,MBANKOMO,2018,29,1,True,0
CENTRE,MBANKOMO,2018,38,1,True,0
CENTRE,MBANKOMO,2018,41,1,True,0
CENTRE,MBANKOMO,2018,44,1,True,0
CENTRE,MBANKOMO,2019,15,2,True,0
CENTRE,MBANKOMO,2019,21,1,True,0
CENTRE,MBANKOMO,2019,22,1,True,0
CENTRE,MBANKOMO,2019,25,1,True,0
CENTRE,MBANKOMO,2019,32,1,True,0
CENTRE,MBANKOMO,2020,3,4,True,0
CENTRE,MBANKOMO,2020,4,1,True,0
CENTRE,MBANKOMO,2020,6,1,True,0
CENTRE,MBANKOMO,2020,25,1,True,0
CENTRE,MBANKOMO,2021,1,1,True,0
CENTRE,MBANKOMO,2021,4,1,True,0
CENTRE,MBANKOMO,2021,13,1,True,0
CENTRE,MBANKOMO,2021,19,1,True,0
CENTRE,MBANKOMO,2021,49,1,True,0
CENTRE,MBANKOMO,2022,2,1,True,0
CENTRE,MBANKOMO,2022,6,1,True,0
CENTRE,MBANKOMO,2022,9,2,True,0
CENTRE,MBANKOMO,2022,26,1,True,0
CENTRE,MBANKOMO,2022,41,1,True,1
CENTRE,MBANKOMO,2022,44,1,True,0
CENTRE,MBANKOMO,2022,45,1,True,0
CENTRE,MBANKOMO,2022,47,1,True,1
CENTRE,MBANKOMO,2022,50,2,True,0
CENTRE,MBANKOMO,2022,51,2,True,0
CENTRE,MBANKOMO,2022,52,1,True,0
CENTRE,MBANKOMO,2023,2,1,True,0
CENTRE,MBANKOMO,2023,3,2,True,0
CENTRE,MBANKOMO,2023,4,4,True,0
CENTRE,MBANKOMO,2023,5,5,True,0
CENTRE,MBANKOMO,2023,6,2,True,0
CENTRE,MBANKOMO,2023,7,4,True,0
CENTRE,MBANKOMO,2023,8,4,True,0
CENTRE,MBANKOMO,2023,10,2,True,0
CENTRE,MBANKOMO,2023,11,1,True,0
CENTRE,MBANKOMO,2023,12,1,True,0
CENTRE,MBANKOMO,2023,13,4,True,1
CENTRE,MBANKOMO,2023,14,3,True,0
CENTRE,MBANKOMO,2023,15,5,True,0
CENTRE,MBANKOMO,2023,16,3,True,0
CENTRE,MBANKOMO,2023,17,2,True,1
CENTRE,MBANKOMO,2023,18,1,True,0
CENTRE,MBANKOMO,2023,19,1,True,0
CENTRE,MBANKOMO,2023,20,5,True,0
CENTRE,MBANKOMO,2023,21,1,True,0
CENTRE,MBANKOMO,2023,23,1,True,0
CENTRE,MBANKOMO,2023,24,1,True,0
CENTRE,MBANKOMO,2024,5,1,True,0
CENTRE,MBANKOMO,2024,15,1,True,0
CENTRE,MBANKOMO,2024,16,1,True,0
CENTRE,MBANKOMO,2024,22,1,True,0
CENTRE,MBANKOMO,2024,23,1,True,0
CENTRE,MBANKOMO,2024,26,1,True,0
CENTRE,MBANKOMO,2024,29,1,True,0
CENTRE,MBANKOMO,2024,30,1,True,0
CENTRE,MBANKOMO,2024,32,1,True,0
CENTRE,MBANKOMO,2024,33,1,True,0
CENTRE,MBANKOMO,2024,41,1,True,0
CENTRE,MBANKOMO,2025,2,1,True,1
CENTRE,MFOU,2011,15,1,True,1
CENTRE,MFOU,2011,19,2,True,1
CENTRE,MFOU,2011,20,1,True,0
CENTRE,MFOU,2011,21,1,True,1
CENTRE,MFOU,2011,23,1,True,1
CENTRE,MFOU,2011,25,1,True,0
CENTRE,MFOU,2011,33,1,True,0
CENTRE,MFOU,2011,46,1,True,0
CENTRE,MFOU,2011,50,1,True,0
CENTRE,MFOU,2011,52,1,True,0
CENTRE,MFOU,2012,2,2,True,0
CENTRE,MFOU,2012,3,2,True,0
CENTRE,MFOU,2013,15,1,True,0
CENTRE,MFOU,2013,19,2,True,0
CENTRE,MFOU,2014,9,1,True,0
CENTRE,MFOU,2014,12,1,True,0
CENTRE,MFOU,2014,24,1,True,0
CENTRE,MFOU,2014,29,1,True,0
CENTRE,MFOU,2014,32,1,True,0
CENTRE,MFOU,2014,45,2,True,0
CENTRE,MFOU,2014,46,2,True,0
CENTRE,MFOU,2014,47,2,True,0
CENTRE,MFOU,2014,48,2,True,0
CENTRE,MFOU,2014,49,1,True,0
CENTRE,MFOU,2014,51,1,True,0
CENTRE,MFOU,2015,3,1,True,0
CENTRE,MFOU,2015,4,2,True,0
CENTRE,MFOU,2016,4,2,True,0
CENTRE,MFOU,2016,6,2,True,1
CENTRE,MFOU,2016,10,1,True,1
CENTRE,MFOU,2016,21,1,True,0
CENTRE,MFOU,2016,35,1,True,0
CENTRE,MFOU,2016,42,1,True,0
CENTRE,MFOU,2016,46,2,True,0
CENTRE,MFOU,2017,1,1,True,0
CENTRE,MFOU,2017,19,1,True,0
CENTRE,MFOU,2017,35,1,True,0
CENTRE,MFOU,2017,36,2,True,0
CENTRE,MFOU,2017,42,1,True,0
CENTRE,MFOU,2017,45,1,True,0
CENTRE,MFOU,2018,2,1,True,0
CENTRE,MFOU,2018,5,1,True,0
CENTRE,MFOU,2018,7,1,True,0
CENTRE,MFOU,2018,13,1,True,0
CENTRE,MFOU,2018,16,2,True,0
CENTRE,MFOU,2018,22,1,True,0
CENTRE,MFOU,2018,24,1,True,0
CENTRE,MFOU,2018,25,1,True,0
CENTRE,MFOU,2018,32,1,True,0
CENTRE,MFOU,2018,44,1,True,0
CENTRE,MFOU,2018,45,1,True,0
CENTRE,MFOU,2018,50,1,True,0
CENTRE,MFOU,2019,15,1,True,0
CENTRE,MFOU,2019,16,1,True,0
CENTRE,MFOU,2019,22,1,True,0
CENTRE,MFOU,2019,24,1,True,0
CENTRE,MFOU,2019,25,1,True,0
CENTRE,MFOU,2019,35,1,True,0
CENTRE,MFOU,2019,39,1,True,0
CENTRE,MFOU,2019,47,1,True,0
CENTRE,MFOU,2019,49,2,True,0
CENTRE,MFOU,2019,50,1,True,0
CENTRE,MFOU,2019,51,3,True,0
CENTRE,MFOU,2019,52,4,True,0
CENTRE,MFOU,2020,1,1,True,0
CENTRE,MFOU,2020,2,2,True,0
CENTRE,MFOU,2020,3,2,True,0
CENTRE,MFOU,2020,4,1,True,0
CENTRE,MFOU,2020,47,1,True,0
CENTRE,MFOU,2020,49,1,True,0
CENTRE,MFOU,2020,50,1,True,0
CENTRE,MFOU,2020,53,1,True,0
CENTRE,MFOU,2021,1,2,True,0
CENTRE,MFOU,2021,3,1,True,0
CENTRE,MFOU,2021,10,1,True,0
CENTRE,MFOU,2021,15,1,True,0
CENTRE,MFOU,2021,19,1,True,0
CENTRE,MFOU,2021,27,1,True,0
CENTRE,MFOU,2021,28,1,True,0
CENTRE,MFOU,2021,34,1,True,0
CENTRE,MFOU,2021,46,1,True,0
CENTRE,MFOU,2021,47,1,True,0
CENTRE,MFOU,2022,2,2,True,0
CENTRE,MFOU,2022,4,1,True,0
CENTRE,MFOU,2022,7,2,True,0
CENTRE,MFOU,2022,8,2,True,0
CENTRE,MFOU,2022,9,3,True,0
CENTRE,MFOU,2022,10,2,True,0
CENTRE,MFOU,2022,11,1,True,0
CENTRE,MFOU,2022,12,3,True,0
CENTRE,MFOU,2022,13,2,True,0
CENTRE,MFOU,2022,14,1,True,0
CENTRE,MFOU,2022,15,2,True,0
CENTRE,MFOU,2022,16,1,True,0
CENTRE,MFOU,2022,17,2,True,0
CENTRE,MFOU,2022,18,1,True,0
CENTRE,MFOU,2022,19,1,True,0
CENTRE,MFOU,2022,20,2,True,0
CENTRE,MFOU,2022,21,1,True,0
CENTRE,MFOU,2022,22,1,True,0
CENTRE,MFOU,2022,23,1,True,0
CENTRE,MFOU,2022,24,1,True,0
CENTRE,MFOU,2022,25,1,True,0
CENTRE,MFOU,2022,26,2,True,0
CENTRE,MFOU,2022,28,1,True,0
CENTRE,MFOU,2022,37,1,True,0
CENTRE,MFOU,2022,39,1,True,0
CENTRE,MFOU,2022,41,1,True,0
CENTRE,MFOU,2022,43,1,True,0
CENTRE,MFOU,2022,44,2,True,0
CENTRE,MFOU,2022,45,3,True,0
CENTRE,MFOU,2022,46,2,True,0
CENTRE,MFOU,2022,47,3,True,0
CENTRE,MFOU,2022,48,4,True,0
CENTRE,MFOU,2022,49,4,True,0
CENTRE,MFOU,2022,50,6,True,0
CENTRE,MFOU,2022,51,6,True,0
CENTRE,MFOU,2022,52,4,True,0
CENTRE,MFOU,2023,1,4,True,0
CENTRE,MFOU,2023,2,3,True,0
CENTRE,MFOU,2023,3,3,True,0
CENTRE,MFOU,2023,4,4,True,0
CENTRE,MFOU,2023,5,2,True,0
CENTRE,MFOU,2023,6,3,True,0
CENTRE,MFOU,2023,7,2,True,0
CENTRE,MFOU,2023,8,3,True,0
CENTRE,MFOU,2023,9,6,True,0
CENTRE,MFOU,2023,10,6,True,0
CENTRE,MFOU,2023,11,6,True,0
CENTRE,MFOU,2023,12,6,True,0
CENTRE,MFOU,2023,13,3,True,0
CENTRE,MFOU,2023,14,4,True,0
CENTRE,MFOU,2023,15,4,True,0
CENTRE,MFOU,2023,16,3,True,0
CENTRE,MFOU,2023,17,3,True,0
CENTRE,MFOU,2023,18,3,True,0
CENTRE,MFOU,2023,19,7,True,0
CENTRE,MFOU,2023,20,2,True,0
CENTRE,MFOU,2023,21,6,True,0
CENTRE,MFOU,2023,22,2,True,0
CENTRE,MFOU,2023,23,4,True,0
CENTRE,MFOU,2023,24,3,True,0
CENTRE,MFOU,2023,25,1,True,0
CENTRE,MFOU,2023,26,1,True,0
CENTRE,MFOU,2023,28,1,True,0
CENTRE,MFOU,2023,33,1,True,0
CENTRE,MFOU,2023,44,1,True,0
CENTRE,MFOU,2024,2,2,True,0
CENTRE,MFOU,2024,10,2,True,0
CENTRE,MFOU,2024,18,1,True,0
CENTRE,MFOU,2024,20,1,True,0
CENTRE,MFOU,2024,42,1,True,0
CENTRE,MFOU,2024,52,1,True,0
CENTRE,MFOU,2025,4,1,True,0
CENTRE,MFOU,2025,7,1,True,0
CENTRE,MFOU,2025,9,1,True,0
CENTRE,MONATELE,2011,21,1,True,1
CENTRE,MONATELE,2011,22,1,True,0
CENTRE,MONATELE,2011,48,1,True,1
CENTRE,MONATELE,2012,7,1,True,0
CENTRE,MONATELE,2012,9,1,True,0
CENTRE,MONATELE,2012,47,1,True,1
CENTRE,MONATELE,2013,17,1,True,0
CENTRE,MONATELE,2013,18,1,True,1
CENTRE,MONATELE,2013,19,1,True,0
CENTRE,MONATELE,2013,45,1,True,0
CENTRE,MONATELE,2014,2,1,True,0
CENTRE,MONATELE,2014,4,1,True,0
CENTRE,MONATELE,2014,8,1,True,0
CENTRE,MONATELE,2015,7,1,True,0
CENTRE,MONATELE,2015,9,1,True,0
CENTRE,MONATELE,2015,10,1,True,0
CENTRE,MONATELE,2015,17,1,True,0
CENTRE,MONATELE,2015,18,4,True,0
CENTRE,MONATELE,2015,19,1,True,0
CENTRE,MONATELE,2016,51,1,True,0
CENTRE,MONATELE,2017,10,1,True,0
CENTRE,MONATELE,2017,13,1,True,0
CENTRE,MONATELE,2017,15,2,True,0
CENTRE,MONATELE,2017,25,1,True,0
CENTRE,MONATELE,2017,29,1,True,0
CENTRE,MONATELE,2017,37,1,True,0
CENTRE,MONATELE,2017,38,1,True,0
CENTRE,MONATELE,2017,39,1,True,0
CENTRE,MONATELE,2017,41,1,True,0
CENTRE,MONATELE,2017,47,1,True,0
CENTRE,MONATELE,2017,48,1,True,0
CENTRE,MONATELE,2018,4,1,True,0
CENTRE,MONATELE,2018,5,1,True,0
CENTRE,MONATELE,2018,28,2,True,1
CENTRE,MONATELE,2018,30,1,True,0
CENTRE,MONATELE,2018,44,1,True,0
CENTRE,MONATELE,2018,48,1,True,0
CENTRE,MONATELE,2019,9,1,True,0
CENTRE,MONATELE,2019,14,1,True,0
CENTRE,MONATELE,2019,15,1,True,0
CENTRE,MONATELE,2019,51,1,True,0
CENTRE,MONATELE,2020,1,1,True,0
CENTRE,MONATELE,2020,2,2,True,0
CENTRE,MONATELE,2020,4,1,True,1
CENTRE,MONATELE,2020,5,1,True,1
CENTRE,MONATELE,2020,6,1,True,1
CENTRE,MONATELE,2022,5,1,True,0
CENTRE,MONATELE,2022,9,1,True,0
CENTRE,MONATELE,2022,22,2,True,0
CENTRE,MONATELE,2022,30,1,True,0
CENTRE,MONATELE,2022,31,1,True,0
CENTRE,MONATELE,2022,40,1,True,0
CENTRE,MONATELE,2022,43,1,True,0
CENTRE,MONATELE,2022,44,1,True,0
CENTRE,MONATELE,2022,48,1,True,0
CENTRE,MONATELE,2022,50,2,True,1
CENTRE,MONATELE,2022,51,5,True,1
CENTRE,MONATELE,2022,52,1,True,0
CENTRE,MONATELE,2023,1,3,True,0
CENTRE,MONATELE,2023,2,2,True,0
CENTRE,MONATELE,2023,4,1,True,0
CENTRE,MONATELE,2023,8,1,True,0
CENTRE,MONATELE,2023,10,4,True,0
CENTRE,MONATELE,2023,11,6,True,0
CENTRE,MONATELE,2023,12,5,True,0
CENTRE,MONATELE,2023,13,7,True,0
CENTRE,MONATELE,2023,14,4,True,0
CENTRE,MONATELE,2023,15,5,True,0
CENTRE,MONATELE,2023,16,4,True,0
CENTRE,MONATELE,2023,17,5,True,0
CENTRE,MONATELE,2023,18,2,True,0
CENTRE,MONATELE,2023,19,3,True,0
CENTRE,MONATELE,2023,20,2,True,0
CENTRE,MONATELE,2023,22,1,True,0
CENTRE,MONATELE,2023,23,5,True,0
CENTRE,MONATELE,2024,10,1,True,0
CENTRE,MONATELE,2024,22,1,True,0
CENTRE,MONATELE,2024,45,1,True,0
CENTRE,MONATELE,2024,49,1,True,0
CENTRE,MVOG-ADA,2022,3,1,True,0
CENTRE,MVOG-ADA,2022,5,1,True,0
CENTRE,MVOG-ADA,2022,11,2,True,0
CENTRE,MVOG-ADA,2022,13,1,True,0
CENTRE,MVOG-ADA,2022,16,1,True,0
CENTRE,MVOG-ADA,2022,20,1,True,0
CENTRE,MVOG-ADA,2022,21,1,True,0
CENTRE,MVOG-ADA,2022,26,1,True,0
CENTRE,MVOG-ADA,2022,40,1,True,0
CENTRE,MVOG-ADA,2022,42,2,True,0
CENTRE,MVOG-ADA,2022,44,2,True,0
CENTRE,MVOG-ADA,2022,45,1,True,0
CENTRE,MVOG-ADA,2022,46,1,True,0
CENTRE,MVOG-ADA,2022,47,2,True,0
CENTRE,MVOG-ADA,2022,48,1,True,1
CENTRE,MVOG-ADA,2022,49,3,True,1
CENTRE,MVOG-ADA,2022,50,1,True,1
CENTRE,MVOG-ADA,2022,51,3,True,0
CENTRE,MVOG-ADA,2022,52,3,True,0
CENTRE,MVOG-ADA,2023,1,1,True,0
CENTRE,MVOG-ADA,2023,2,1,True,0
CENTRE,MVOG-ADA,2023,3,1,True,0
CENTRE,MVOG-ADA,2023,4,3,True,0
CENTRE,MVOG-ADA,2023,5,4,True,0
CENTRE,MVOG-ADA,2023,6,9,True,0
CENTRE,MVOG-ADA,2023,7,5,True,0
CENTRE,MVOG-ADA,2023,8,6,True,0
CENTRE,MVOG-ADA,2023,9,6,True,0
CENTRE,MVOG-ADA,2023,10,8,True,0
CENTRE,MVOG-ADA,2023,11,7,True,0
CENTRE,MVOG-ADA,2023,12,5,True,0
CENTRE,MVOG-ADA,2023,13,6,True,0
CENTRE,MVOG-ADA,2023,14,6,True,0
CENTRE,MVOG-ADA,2023,15,6,True,0
CENTRE,MVOG-ADA,2023,16,4,True,0
CENTRE,MVOG-ADA,2023,17,1,True,0
CENTRE,MVOG-ADA,2023,18,2,True,0
CENTRE,MVOG-ADA,2023,19,1,True,0
CENTRE,MVOG-ADA,2023,20,3,True,0
CENTRE,MVOG-ADA,2023,21,2,True,0
CENTRE,MVOG-ADA,2023,23,1,True,0
CENTRE,MVOG-ADA,2023,26,1,True,0
CENTRE,MVOG-ADA,2024,2,1,True,0
CENTRE,MVOG-ADA,2024,3,4,True,0
CENTRE,MVOG-ADA,2024,6,2,True,0
CENTRE,MVOG-ADA,2024,7,2,True,0
CENTRE,MVOG-ADA,2024,10,1,True,0
CENTRE,MVOG-ADA,2024,20,1,True,0
CENTRE,MVOG-ADA,2024,22,1,True,0
CENTRE,MVOG-ADA,2024,31,1,True,0
CENTRE,MVOG-ADA,2024,45,1,True,0
CENTRE,MVOG-ADA,2024,50,2,True,0
CENTRE,MVOG-ADA,2025,2,1,True,0
CENTRE,NANGA EBOKO,2011,15,1,True,0
CENTRE,NANGA EBOKO,2011,17,1,True,0
CENTRE,NANGA EBOKO,2011,20,2,True,0
CENTRE,NANGA EBOKO,2011,23,1,True,0
CENTRE,NANGA EBOKO,2011,31,1,True,0
CENTRE,NANGA EBOKO,2011,41,1,True,1
CENTRE,NANGA EBOKO,2011,46,1,True,0
CENTRE,NANGA EBOKO,2011,49,2,True,1
CENTRE,NANGA EBOKO,2011,51,1,True,0
CENTRE,NANGA EBOKO,2011,52,1,True,1
CENTRE,NANGA EBOKO,2012,2,1,True,0
CENTRE,NANGA EBOKO,2012,3,1,True,0
CENTRE,NANGA EBOKO,2012,5,1,True,0
CENTRE,NANGA EBOKO,2012,6,1,True,0
CENTRE,NANGA EBOKO,2012,8,1,True,0
CENTRE,NANGA EBOKO,2012,36,1,True,0
CENTRE,NANGA EBOKO,2012,49,1,True,1
CENTRE,NANGA EBOKO,2013,43,1,True,0
CENTRE,NANGA EBOKO,2013,44,2,True,0
CENTRE,NANGA EBOKO,2013,47,2,True,0
CENTRE,NANGA EBOKO,2013,48,3,True,0
CENTRE,NANGA EBOKO,2013,50,1,True,0
CENTRE,NANGA EBOKO,2014,1,1,True,0
CENTRE,NANGA EBOKO,2014,3,2,True,0
CENTRE,NANGA EBOKO,2014,4,1,True,0
CENTRE,NANGA EBOKO,2014,7,2,True,0
CENTRE,NANGA EBOKO,2014,16,2,True,0
CENTRE,NANGA EBOKO,2014,21,1,True,0
CENTRE,NANGA EBOKO,2014,27,1,True,0
CENTRE,NANGA EBOKO,2014,29,1,True,0
CENTRE,NANGA EBOKO,2014,33,2,True,0
CENTRE,NANGA EBOKO,2014,37,1,True,0
CENTRE,NANGA EBOKO,2014,39,1,True,0
CENTRE,NANGA EBOKO,2014,41,1,True,0
CENTRE,NANGA EBOKO,2014,43,1,True,0
CENTRE,NANGA EBOKO,2014,44,1,True,0
CENTRE,NANGA EBOKO,2014,45,1,True,0
CENTRE,NANGA EBOKO,2014,48,1,True,1
CENTRE,NANGA EBOKO,2014,49,1,True,0
CENTRE,NANGA EBOKO,2014,50,2,True,0
CENTRE,NANGA EBOKO,2014,51,1,True,0
CENTRE,NANGA EBOKO,2015,2,4,True,0
CENTRE,NANGA EBOKO,2015,4,1,True,0
CENTRE,NANGA EBOKO,2015,5,2,True,0
CENTRE,NANGA EBOKO,2015,6,5,True,1
CENTRE,NANGA EBOKO,2015,7,3,True,0
CENTRE,NANGA EBOKO,2016,5,1,True,0
CENTRE,NANGA EBOKO,2016,6,1,True,0
CENTRE,NANGA EBOKO,2016,7,2,True,0
CENTRE,NANGA EBOKO,2016,8,1,True,0
CENTRE,NANGA EBOKO,2016,10,1,True,0
CENTRE,NANGA EBOKO,2016,11,2,True,0
CENTRE,NANGA EBOKO,2016,14,2,True,0
CENTRE,NANGA EBOKO,2016,16,1,True,0
CENTRE,NANGA EBOKO,2016,18,1,True,0
CENTRE,NANGA EBOKO,2016,21,2,True,0
CENTRE,NANGA EBOKO,2016,25,1,True,0
CENTRE,NANGA EBOKO,2016,26,2,True,0
CENTRE,NANGA EBOKO,2016,27,1,True,0
CENTRE,NANGA EBOKO,2016,30,1,True,0
CENTRE,NANGA EBOKO,2016,32,1,True,0
CENTRE,NANGA EBOKO,2016,34,3,True,0
CENTRE,NANGA EBOKO,2016,36,4,True,0
CENTRE,NANGA EBOKO,2016,38,1,True,0
CENTRE,NANGA EBOKO,2016,39,1,True,1
CENTRE,NANGA EBOKO,2016,43,1,True,0
CENTRE,NANGA EBOKO,2016,44,1,True,1
CENTRE,NANGA EBOKO,2016,46,1,True,1
CENTRE,NANGA EBOKO,2016,47,1,True,0
CENTRE,NANGA EBOKO,2016,52,1,True,0
CENTRE,NANGA EBOKO,2017,6,1,True,0
CENTRE,NANGA EBOKO,2017,7,1,True,0
CENTRE,NANGA EBOKO,2017,9,1,True,0
CENTRE,NANGA EBOKO,2017,12,1,True,0
CENTRE,NANGA EBOKO,2017,13,1,True,0
CENTRE,NANGA EBOKO,2017,14,1,True,0
CENTRE,NANGA EBOKO,2017,21,1,True,0
CENTRE,NANGA EBOKO,2017,22,2,True,0
CENTRE,NANGA EBOKO,2017,23,2,True,0
CENTRE,NANGA EBOKO,2017,24,1,True,0
CENTRE,NANGA EBOKO,2017,25,1,True,0
CENTRE,NANGA EBOKO,2017,26,2,True,0
CENTRE,NANGA EBOKO,2017,27,1,True,0
CENTRE,NANGA EBOKO,2017,28,1,True,0
CENTRE,NANGA EBOKO,2017,29,1,True,0
CENTRE,NANGA EBOKO,2017,30,2,True,0
CENTRE,NANGA EBOKO,2017,32,3,True,0
CENTRE,NANGA EBOKO,2017,33,2,True,0
CENTRE,NANGA EBOKO,2017,34,1,True,0
CENTRE,NANGA EBOKO,2017,35,2,True,0
CENTRE,NANGA EBOKO,2017,36,2,True,0
CENTRE,NANGA EBOKO,2017,39,1,True,0
CENTRE,NANGA EBOKO,2017,43,1,True,0
CENTRE,NANGA EBOKO,2017,44,2,True,0
CENTRE,NANGA EBOKO,2017,48,2,True,0
CENTRE,NANGA EBOKO,2017,51,1,True,0
CENTRE,NANGA EBOKO,2018,1,2,True,0
CENTRE,NANGA EBOKO,2018,2,1,True,0
CENTRE,NANGA EBOKO,2018,5,2,True,0
CENTRE,NANGA EBOKO,2018,6,1,True,0
CENTRE,NANGA EBOKO,2018,9,1,True,0
CENTRE,NANGA EBOKO,2018,11,1,True,0
CENTRE,NANGA EBOKO,2018,15,1,True,0
CENTRE,NANGA EBOKO,2018,20,2,True,0
CENTRE,NANGA EBOKO,2018,21,1,True,0
CENTRE,NANGA EBOKO,2018,23,1,True,0
CENTRE,NANGA EBOKO,2018,26,1,True,0
CENTRE,NANGA EBOKO,2018,27,1,True,1
CENTRE,NANGA EBOKO,2018,28,1,True,0
CENTRE,NANGA EBOKO,2018,30,3,True,0
CENTRE,NANGA EBOKO,2018,31,1,True,0
CENTRE,NANGA EBOKO,2018,32,1,True,0
CENTRE,NANGA EBOKO,2018,33,2,True,0
CENTRE,NANGA EBOKO,2018,34,1,True,0
CENTRE,NANGA EBOKO,2018,38,1,True,0
CENTRE,NANGA EBOKO,2018,40,1,True,0
CENTRE,NANGA EBOKO,2018,42,1,True,0
CENTRE,NANGA EBOKO,2018,44,2,True,1
CENTRE,NANGA EBOKO,2018,45,1,True,1
CENTRE,NANGA EBOKO,2018,46,1,True,1
CENTRE,NANGA EBOKO,2018,47,2,True,1
CENTRE,NANGA EBOKO,2018,48,1,True,0
CENTRE,NANGA EBOKO,2018,50,1,True,0
CENTRE,NANGA EBOKO,2019,1,1,True,0
CENTRE,NANGA EBOKO,2019,2,1,True,0
CENTRE,NANGA EBOKO,2019,9,2,True,0
CENTRE,NANGA EBOKO,2019,10,2,True,0
CENTRE,NANGA EBOKO,2019,12,1,True,1
CENTRE,NANGA EBOKO,2019,13,1,True,1
CENTRE,NANGA EBOKO,2019,16,2,True,0
CENTRE,NANGA EBOKO,2019,18,2,True,0
CENTRE,NANGA EBOKO,2019,19,2,True,0
CENTRE,NANGA EBOKO,2019,20,1,True,0
CENTRE,NANGA EBOKO,2019,26,1,True,1
CENTRE,NANGA EBOKO,2019,29,1,True,0
CENTRE,NANGA EBOKO,2019,34,1,True,0
CENTRE,NANGA EBOKO,2019,36,1,True,0
CENTRE,NANGA EBOKO,2019,38,1,True,0
CENTRE,NANGA EBOKO,2019,39,1,True,0
CENTRE,NANGA EBOKO,2019,46,1,True,0
CENTRE,NANGA EBOKO,2020,1,1,True,0
CENTRE,NANGA EBOKO,2020,12,1,True,0
CENTRE,NANGA EBOKO,2020,15,4,True,0
CENTRE,NANGA EBOKO,2020,16,2,True,0
CENTRE,NANGA EBOKO,2020,18,2,True,0
CENTRE,NANGA EBOKO,2020,19,1,True,0
CENTRE,NANGA EBOKO,2020,20,1,True,0
CENTRE,NANGA EBOKO,2020,28,2,True,0
CENTRE,NANGA EBOKO,2020,29,1,True,0
CENTRE,NANGA EBOKO,2020,37,2,True,0
CENTRE,NANGA EBOKO,2020,40,2,True,0
CENTRE,NANGA EBOKO,2020,41,1,True,0
CENTRE,NANGA EBOKO,2020,42,1,True,0
CENTRE,NANGA EBOKO,2020,43,1,True,0
CENTRE,NANGA EBOKO,2020,44,1,True,0
CENTRE,NANGA EBOKO,2020,45,2,True,0
